date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:45	70633/70633	---M-Z	200	added ('OK')	text/html	etag:%22113e9-680a1000-6a82673230bb0e97;gz%22	https://html.themewant.com/unipix/index-two.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/index-two.html	(from )
18:52:47	1903/1903	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/robots.txt		(from )
18:52:49	11241/11241	---M-Z	200	added ('OK')	image/svg+xml	etag:%222be9-680a1000-f6c3a9260f949b74;gz%22	https://html.themewant.com/unipix/assets/images/fav.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/fav.svg	(from https://html.themewant.com/unipix/index-two.html)
18:52:51	82527/82527	---M-Z	200	added ('OK')	text/css	etag:%221425f-680a1000-fb17b91437a2510c;gz%22	https://html.themewant.com/unipix/assets/css/plugins/animate.min.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/plugins/animate.min.css	(from https://html.themewant.com/unipix/index-two.html)
18:52:53	570068/570068	---M-Z	200	added ('OK')	text/css	etag:%228b2d4-680a1000-5b770cb8613f4d03;gz%22	https://html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/plugins/fontawesome.min.css	(from https://html.themewant.com/unipix/index-two.html)
18:52:54	213827/213827	---M-Z	200	added ('OK')	text/css	etag:%2234343-680a1000-ed9d8980b179087;gz%22	https://html.themewant.com/unipix/assets/css/vendor/bootstrap.min.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/vendor/bootstrap.min.css	(from https://html.themewant.com/unipix/index-two.html)
18:52:55	26126/26126	---M-Z	200	added ('OK')	text/css	etag:%22660e-680a1000-ecc8a1131bec031d;gz%22	https://html.themewant.com/unipix/assets/css/plugins/swiper.min.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/plugins/swiper.min.css	(from https://html.themewant.com/unipix/index-two.html)
18:52:56	8399/8399	---M-Z	200	added ('OK')	text/css	etag:%2220cf-680a1000-3d66cf45d4f6d2c0;gz%22	https://html.themewant.com/unipix/assets/css/vendor/magnific-popup.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/vendor/magnific-popup.css	(from https://html.themewant.com/unipix/index-two.html)
18:52:57	3589/3589	---M-Z	200	added ('OK')	text/css	etag:%22e05-680a1000-e70b5fa7a012f502;gz%22	https://html.themewant.com/unipix/assets/css/vendor/metismenu.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/vendor/metismenu.css	(from https://html.themewant.com/unipix/index-two.html)
18:52:58	4497/4497	---M-Z	200	added ('OK')	text/css	etag:%221191-680a1000-b0c320911d7ba11c;gz%22	https://html.themewant.com/unipix/assets/css/plugins/nice-select.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/plugins/nice-select.css	(from https://html.themewant.com/unipix/index-two.html)
18:52:59	37586/37586	---M-Z	200	added ('OK')	text/css	etag:%2292d2-680a1000-c5c8a0b91ae63b66;gz%22	https://html.themewant.com/unipix/assets/css/plugins/jquery-ui.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/plugins/jquery-ui.css	(from https://html.themewant.com/unipix/index-two.html)
18:53:01	511081/511081	---M-Z	200	added ('OK')	text/css	etag:%227cc69-680a1000-64abcdf6afb97c80;gz%22	https://html.themewant.com/unipix/assets/css/style.css	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/css/style.css	(from https://html.themewant.com/unipix/index-two.html)
18:53:01	69085/69085	---M-Z	200	added ('OK')	text/html	etag:%2210ddd-680a1000-42972b055aff9ae;gz%22	https://html.themewant.com/unipix/index.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/index.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:02	17397/17397	---M-Z	200	added ('OK')	image/svg+xml	etag:%2243f5-680a1000-afbd4f314293adbe;gz%22	https://html.themewant.com/unipix/assets/images/logo/logo__two.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/logo/logo__two.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:04	58125/58125	---M-Z	200	added ('OK')	text/html	etag:%22e30d-680a1000-cb50e5268a444b60;gz%22	https://html.themewant.com/unipix/index-three.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/index-three.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:05	95323/95323	---M-Z	200	added ('OK')	text/html	etag:%221745b-680a1000-5ff6b59618e79487;gz%22	https://html.themewant.com/unipix/index-four.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/index-four.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:06	69968/69968	---M-Z	200	added ('OK')	text/html	etag:%2211150-680a1000-e743149fd0b91304;gz%22	https://html.themewant.com/unipix/index-five.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/index-five.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:07	44650/44650	---M-Z	200	added ('OK')	text/html	etag:%22ae6a-680a1000-a6933d87820be570;gz%22	https://html.themewant.com/unipix/about.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/about.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:08	33740/33740	---M-Z	200	added ('OK')	text/html	etag:%2283cc-680a1000-90512d56d6386278;gz%22	https://html.themewant.com/unipix/athletics.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/athletics.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:09	39254/39254	---M-Z	200	added ('OK')	text/html	etag:%229956-680a1000-92ccc9e0c928ddce;gz%22	https://html.themewant.com/unipix/faculty-sub.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/faculty-sub.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:10	54598/54598	---M-Z	200	added ('OK')	text/html	etag:%22d546-680a1000-c10e37b1ba3b5dc0;gz%22	https://html.themewant.com/unipix/faculty-sub-details.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/faculty-sub-details.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:12	39264/39264	---M-Z	200	added ('OK')	text/html	etag:%229960-680a1000-a9ee9b44f17dcf37;gz%22	https://html.themewant.com/unipix/faculty.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/faculty.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:13	29578/29578	---M-Z	200	added ('OK')	text/html	etag:%22738a-680a1000-cc2bf5309bb07f2b;gz%22	https://html.themewant.com/unipix/faculty-details.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/faculty-details.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:14	33900/33900	---M-Z	200	added ('OK')	text/html	etag:%22846c-680a1000-c8d06edee6d06e7a;gz%22	https://html.themewant.com/unipix/research.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/research.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:16	43837/43837	---M-Z	200	added ('OK')	text/html	etag:%22ab3d-680a1000-ebe24e6f7b6521b7;gz%22	https://html.themewant.com/unipix/academic.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/academic.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:17	41401/41401	---M-Z	200	added ('OK')	text/html	etag:%22a1b9-680a1000-5356b21bad2b9cd2;gz%22	https://html.themewant.com/unipix/admission.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/admission.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:18	42446/42446	---M-Z	200	added ('OK')	text/html	etag:%22a5ce-680a1000-7df8834ee41fbb19;gz%22	https://html.themewant.com/unipix/academic-area.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/academic-area.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:19	34134/34134	---M-Z	200	added ('OK')	text/html	etag:%228556-680a1000-1b0c238a066f18f7;gz%22	https://html.themewant.com/unipix/campus-life.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/campus-life.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:20	47501/47501	---M-Z	200	added ('OK')	text/html	etag:%22b98d-680a1000-8740fe5fa9e25dfc;gz%22	https://html.themewant.com/unipix/scholarship.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/scholarship.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:21	42057/42057	---M-Z	200	added ('OK')	text/html	etag:%22a449-680a1000-bfaa9085efef4d46;gz%22	https://html.themewant.com/unipix/tution-fee.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/tution-fee.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:22	43012/43012	---M-Z	200	added ('OK')	text/html	etag:%22a804-680a1000-a4df6a9d8bce3804;gz%22	https://html.themewant.com/unipix/alumni.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/alumni.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:23	55203/55203	---M-Z	200	added ('OK')	text/html	etag:%22d7a3-680a1000-d51ac853b263c74a;gz%22	https://html.themewant.com/unipix/program-single.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/program-single.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:24	37930/37930	---M-Z	200	added ('OK')	text/html	etag:%22942a-680a1000-fa13f9471b8a1dcd;gz%22	https://html.themewant.com/unipix/department-details.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/department-details.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:25	39198/39198	---M-Z	200	added ('OK')	text/html	etag:%22991e-680a1000-cdef07bfc1a5ce5c;gz%22	https://html.themewant.com/unipix/event.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/event.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:26	45929/45929	---M-Z	200	added ('OK')	text/html	etag:%22b369-680a1000-5a9e842b8820c4e9;gz%22	https://html.themewant.com/unipix/event-details.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/event-details.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:27	34836/34836	---M-Z	200	added ('OK')	text/html	etag:%228814-680a1000-1faea00a09449150;gz%22	https://html.themewant.com/unipix/blog.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/blog.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:28	35025/35025	---M-Z	200	added ('OK')	text/html	etag:%2288d1-680a1000-f4b5a6da744d932;gz%22	https://html.themewant.com/unipix/blog-grid.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/blog-grid.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:29	36801/36801	---M-Z	200	added ('OK')	text/html	etag:%228fc1-680a1000-abd8722271212560;gz%22	https://html.themewant.com/unipix/blog-list.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/blog-list.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:30	38265/38265	---M-Z	200	added ('OK')	text/html	etag:%229579-680a1000-97670e486030f25f;gz%22	https://html.themewant.com/unipix/blog-details.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/blog-details.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:31	36943/36943	---M-Z	200	added ('OK')	text/html	etag:%22904f-680a1000-5b7c5ee476792ddb;gz%22	https://html.themewant.com/unipix/contact.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/contact.html	(from https://html.themewant.com/unipix/index-two.html)
18:53:32	285/285	---M--	200	added ('OK')	image/svg+xml	etag:%2211d-680a1000-ce1e6b585385874d;;;%22	https://html.themewant.com/unipix/assets/images/icon/menu__bar.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/icon/menu__bar.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:35	198203/198203	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:33%20GMT	https://html.themewant.com/unipix/assets/images/banner/01.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/banner/01.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:35	6488/6488	---M-Z	200	added ('OK')	image/svg+xml	etag:%221958-680a1000-fc3399d601e209ee;gz%22	https://html.themewant.com/unipix/assets/images/icon/e-cap.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/icon/e-cap.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:38	195500/195500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:36%20GMT	https://html.themewant.com/unipix/assets/images/banner/02.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/banner/02.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:39	54538/54538	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:38%20GMT	https://html.themewant.com/unipix/assets/images/about/about__h2-1.png	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/about/about__h2-1.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:41	30491/30491	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:39%20GMT	https://html.themewant.com/unipix/assets/images/about/about__h2-2.png	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/about/about__h2-2.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:42	6490/6490	---M-Z	200	added ('OK')	image/svg+xml	etag:%22195a-680a1000-ad8abaacddac8329;gz%22	https://html.themewant.com/unipix/assets/images/icon/e-cap-pix.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/icon/e-cap-pix.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:43	8980/8980	---M-Z	200	added ('OK')	image/svg+xml	etag:%222314-680a1000-ca0f5f8b7130544b;gz%22	https://html.themewant.com/unipix/assets/images/icon/mission.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/icon/mission.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:44	3180/3180	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c6c-680a1000-2ab6fec6844ab0da;gz%22	https://html.themewant.com/unipix/assets/images/icon/vission.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/icon/vission.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:45	51565/51565	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:44%20GMT	https://html.themewant.com/unipix/assets/images/program/program__bg.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/program/program__bg.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:47	31409/31409	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:46%20GMT	https://html.themewant.com/unipix/assets/images/campus/01.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/campus/01.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:49	26695/26695	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:47%20GMT	https://html.themewant.com/unipix/assets/images/campus/02.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/campus/02.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:51	36023/36023	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:49%20GMT	https://html.themewant.com/unipix/assets/images/campus/03.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/campus/03.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:51	1979/1979	---M-Z	200	added ('OK')	image/svg+xml	etag:%227bb-680a1000-b05da32810d8678c;gz%22	https://html.themewant.com/unipix/assets/images/icon/note_khata.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/icon/note_khata.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:52	1333/1333	---M-Z	200	added ('OK')	image/svg+xml	etag:%22535-680a1000-b50216f456fb538b;gz%22	https://html.themewant.com/unipix/assets/images/icon/book.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/icon/book.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:53	2594/2594	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a22-680a1000-4382fd61050f77f2;gz%22	https://html.themewant.com/unipix/assets/images/icon/compas_scale.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/icon/compas_scale.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:55	80178/80178	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:54%20GMT	https://html.themewant.com/unipix/assets/images/event/event__bg.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/event/event__bg.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:53:56	5361/5361	---M--	200	added ('OK')	image/png	date:Mon,%2019%20May%202025%2013:53:55%20GMT	https://html.themewant.com/unipix/assets/images/testimonial/author-1.png	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/testimonial/author-1.png	(from https://html.themewant.com/unipix/index-two.html)
18:53:57	6264/6264	---M-Z	200	added ('OK')	image/svg+xml	etag:%221878-680a1000-243d7a071ed58139;gz%22	https://html.themewant.com/unipix/assets/images/testimonial/quote.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/testimonial/quote.svg	(from https://html.themewant.com/unipix/index-two.html)
18:53:58	4666/4666	---M--	200	added ('OK')	image/png	date:Mon,%2019%20May%202025%2013:53:57%20GMT	https://html.themewant.com/unipix/assets/images/testimonial/author-2.png	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/testimonial/author-2.png	(from https://html.themewant.com/unipix/index-two.html)
18:53:59	5354/5354	---M--	200	added ('OK')	image/png	date:Mon,%2019%20May%202025%2013:53:58%20GMT	https://html.themewant.com/unipix/assets/images/testimonial/author-3.png	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/testimonial/author-3.png	(from https://html.themewant.com/unipix/index-two.html)
18:54:01	15462/15462	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:53:59%20GMT	https://html.themewant.com/unipix/assets/images/blog/blog__1.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/blog/blog__1.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:54:02	16381/16381	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:54:01%20GMT	https://html.themewant.com/unipix/assets/images/blog/blog__2.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/blog/blog__2.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:54:03	8493/8493	---M-Z	200	added ('OK')	image/svg+xml	etag:%22212d-680a1000-1d96c3dfacfaa1ff;gz%22	https://html.themewant.com/unipix/assets/images/brand/01.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/brand/01.svg	(from https://html.themewant.com/unipix/index-two.html)
18:54:04	17388/17388	---M-Z	200	added ('OK')	image/svg+xml	etag:%2243ec-680a1000-98ddd50a463843f3;gz%22	https://html.themewant.com/unipix/assets/images/brand/02.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/brand/02.svg	(from https://html.themewant.com/unipix/index-two.html)
18:54:05	9381/9381	---M-Z	200	added ('OK')	image/svg+xml	etag:%2224a5-680a1000-380453eef33badff;gz%22	https://html.themewant.com/unipix/assets/images/brand/03.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/brand/03.svg	(from https://html.themewant.com/unipix/index-two.html)
18:54:06	4990/4990	---M-Z	200	added ('OK')	image/svg+xml	etag:%22137e-680a1000-830c3d7c3cf86d8f;gz%22	https://html.themewant.com/unipix/assets/images/brand/04.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/brand/04.svg	(from https://html.themewant.com/unipix/index-two.html)
18:54:07	11583/11583	---M-Z	200	added ('OK')	image/svg+xml	etag:%222d3f-680a1000-f39dfa0542f9a7cb;gz%22	https://html.themewant.com/unipix/assets/images/brand/05.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/brand/05.svg	(from https://html.themewant.com/unipix/index-two.html)
18:54:08	10038/10038	---M-Z	200	added ('OK')	image/svg+xml	etag:%222736-680a1000-f5e9b9f282d0a283;gz%22	https://html.themewant.com/unipix/assets/images/brand/06.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/brand/06.svg	(from https://html.themewant.com/unipix/index-two.html)
18:54:09	17350/17350	---M-Z	200	added ('OK')	image/svg+xml	etag:%2243c6-680a1000-dc7cbe15f542d05;gz%22	https://html.themewant.com/unipix/assets/images/logo/logo__white.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/logo/logo__white.svg	(from https://html.themewant.com/unipix/index-two.html)
18:54:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/unipix/reasearch.html	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/reasearch.html	(from https://html.themewant.com/unipix/index-two.html)
18:54:11	2398/2398	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:54:10%20GMT	https://html.themewant.com/unipix/assets/images/blog/w-1.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/blog/w-1.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:54:12	6810/6810	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:54:11%20GMT	https://html.themewant.com/unipix/assets/images/blog/small-thumb-1.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/blog/small-thumb-1.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:54:13	17351/17351	---M-Z	200	added ('OK')	image/svg+xml	etag:%2243c7-680a1000-54c8365ba550e74f;gz%22	https://html.themewant.com/unipix/assets/images/logo/logo__five.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/logo/logo__five.svg	(from https://html.themewant.com/unipix/index-two.html)
18:54:15	25277/25277	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20May%202025%2013:54:13%20GMT	https://html.themewant.com/unipix/assets/images/offcanvase.jpg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/offcanvase.jpg	(from https://html.themewant.com/unipix/index-two.html)
18:54:17	78699/78699	---M-Z	200	added ('OK')	application/x-javascript	etag:%221336b-680a1000-b3c0ed356fc10476;gz%22	https://html.themewant.com/unipix/assets/js/plugins/bootstrap.min.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/plugins/bootstrap.min.js	(from https://html.themewant.com/unipix/index-two.html)
18:54:20	255093/255093	---M-Z	200	added ('OK')	application/x-javascript	etag:%223e475-680a1000-e38553e066488b2e;gz%22	https://html.themewant.com/unipix/assets/js/vendor/jquery-ui.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/vendor/jquery-ui.js	(from https://html.themewant.com/unipix/index-two.html)
18:54:20	8183/8183	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ff7-680a1000-798ab4f4e24bafde;gz%22	https://html.themewant.com/unipix/assets/js/vendor/waw.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/vendor/waw.js	(from https://html.themewant.com/unipix/index-two.html)
18:54:21	9557/9557	---M-Z	200	added ('OK')	application/x-javascript	etag:%222555-680a1000-16012e55f157ecc1;gz%22	https://html.themewant.com/unipix/assets/js/vendor/metismenu.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/vendor/metismenu.js	(from https://html.themewant.com/unipix/index-two.html)
18:54:22	20219/20219	---M-Z	200	added ('OK')	application/x-javascript	etag:%224efb-680a1000-f17dbb0330fee7f0;gz%22	https://html.themewant.com/unipix/assets/js/vendor/magnifying-popup.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/vendor/magnifying-popup.js	(from https://html.themewant.com/unipix/index-two.html)
18:54:24	139379/139379	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222073-680a1000-646fa08afb0f735a;gz%22	https://html.themewant.com/unipix/assets/js/plugins/swiper.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/plugins/swiper.js	(from https://html.themewant.com/unipix/index-two.html)
18:54:25	2181/2181	---M-Z	200	added ('OK')	application/x-javascript	etag:%22885-680a1000-ec8bcaaa64682f50;gz%22	https://html.themewant.com/unipix/assets/js/plugins/counterup.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/plugins/counterup.js	(from https://html.themewant.com/unipix/index-two.html)
18:54:26	9052/9052	---M-Z	200	added ('OK')	application/x-javascript	etag:%22235c-680a1000-daf2dbb3f405730f;gz%22	https://html.themewant.com/unipix/assets/js/vendor/waypoint.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/vendor/waypoint.js	(from https://html.themewant.com/unipix/index-two.html)
18:54:27	35456/35456	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a80-680a1000-b70a88068662297d;gz%22	https://html.themewant.com/unipix/assets/js/plugins/isotop.js	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/js/plugins/isotop.js	(from https://html.themewant.com/unipix/index-two.html)
